cve,epss,percentile,percentile_subset,timestamp,date,cve.id,cvss_baseScore,cve.lastModified
CVE-2025-9764,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9764,9.8,2026-04-29T01:00:01.613
CVE-2025-9763,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9763,9.8,2026-04-29T01:00:01.613
CVE-2025-9761,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9761,9.8,2026-04-29T01:00:01.613
CVE-2025-9760,0.001220000,0.308340000,0.8287037037037037,2026-06-03,2026-06-03,CVE-2025-9760,8.8,2026-04-29T01:00:01.613
CVE-2025-9759,0.000730000,0.221680000,0.719212962962963,2026-06-03,2026-06-03,CVE-2025-9759,9.8,2026-04-29T01:00:01.613
CVE-2025-9758,0.000590000,0.186810000,0.6337962962962963,2026-06-03,2026-06-03,CVE-2025-9758,9.8,2026-04-29T01:00:01.613
CVE-2025-9757,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9757,9.8,2026-04-29T01:00:01.613
CVE-2025-9756,0.000640000,0.201560000,0.6682870370370371,2026-06-03,2026-06-03,CVE-2025-9756,8.8,2026-04-29T01:00:01.613
CVE-2025-9755,0.000630000,0.199090000,0.6613425925925925,2026-06-03,2026-06-03,CVE-2025-9755,6.1,2026-04-29T01:00:01.613
CVE-2025-9754,0.000510000,0.162990000,0.5770833333333333,2026-06-03,2026-06-03,CVE-2025-9754,5.4,2026-04-29T01:00:01.613
CVE-2025-9753,0.000610000,0.192140000,0.6509259259259259,2026-06-03,2026-06-03,CVE-2025-9753,4.8,2026-04-29T01:00:01.613
CVE-2025-9752,0.012940000,0.800160000,0.9736111111111111,2026-06-03,2026-06-03,CVE-2025-9752,9.8,2026-04-29T01:00:01.613
CVE-2025-9751,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9751,9.8,2026-04-29T01:00:01.613
CVE-2025-9570,0.000850000,0.245740000,0.7659722222222223,2026-06-03,2026-06-03,CVE-2025-9570,4.9,2025-09-25T14:18:25.953
CVE-2025-9569,0.000690000,0.214270000,0.7032407407407407,2026-06-03,2026-06-03,CVE-2025-9569,6.1,2025-09-25T14:18:03.243
CVE-2025-9568,0.000690000,0.214270000,0.7032407407407407,2026-06-03,2026-06-03,CVE-2025-9568,6.1,2025-09-25T14:18:31.453
CVE-2025-9567,0.000690000,0.214270000,0.7032407407407407,2026-06-03,2026-06-03,CVE-2025-9567,6.1,2025-09-25T14:18:08.317
CVE-2025-9375,0.001300000,0.321120000,0.8400462962962963,2026-06-03,2026-06-03,CVE-2025-9375,,2026-04-20T22:16:22.360
CVE-2025-8662,0.001280000,0.318290000,0.8368055555555556,2026-06-03,2026-06-03,CVE-2025-8662,4.3,2025-09-04T16:56:19.207
CVE-2025-7731,0.000320000,0.095360000,0.3587962962962963,2026-06-03,2026-06-03,CVE-2025-7731,7.5,2026-04-15T00:35:42.020
CVE-2025-7405,0.001710000,0.380060000,0.8759259259259259,2026-06-03,2026-06-03,CVE-2025-7405,7.3,2026-04-15T00:35:42.020
CVE-2025-6507,0.004690000,0.648630000,0.9453703703703704,2026-06-03,2026-06-03,CVE-2025-6507,9.8,2026-04-15T00:35:42.020
CVE-2025-58318,0.000290000,0.086040000,0.3196759259259259,2026-06-03,2026-06-03,CVE-2025-58318,,2026-04-29T01:00:01.613
CVE-2025-58178,0.000630000,0.198080000,0.6613425925925925,2026-06-03,2026-06-03,CVE-2025-58178,7.8,2026-04-15T00:35:42.020
CVE-2025-58162,0.002900000,0.526630000,0.9208333333333333,2026-06-03,2026-06-03,CVE-2025-58162,6.5,2025-09-03T15:48:23.827
CVE-2025-58161,0.001990000,0.418890000,0.893287037037037,2026-06-03,2026-06-03,CVE-2025-58161,4.3,2025-09-03T15:48:43.537
CVE-2025-57808,0.047590000,0.896290000,0.9912037037037037,2026-06-03,2026-06-03,CVE-2025-57808,8.1,2025-09-10T19:03:00.280
CVE-2025-57799,0.012650000,0.797780000,0.9724537037037037,2026-06-03,2026-06-03,CVE-2025-57799,,2026-04-15T00:35:42.020
CVE-2025-55007,0.000430000,0.136510000,0.48865740740740743,2026-06-03,2026-06-03,CVE-2025-55007,5.3,2025-09-05T17:57:12.773
CVE-2025-54857,0.004050000,0.613450000,0.9386574074074074,2026-06-03,2026-06-03,CVE-2025-54857,9.8,2026-04-15T00:35:42.020
CVE-2025-44017,0.000530000,0.167760000,0.5893518518518519,2026-06-03,2026-06-03,CVE-2025-44017,4.3,2026-04-15T00:35:42.020
CVE-2025-41690,0.000380000,0.116070000,0.42800925925925926,2026-06-03,2026-06-03,CVE-2025-41690,7.4,2026-04-15T00:35:42.020
CVE-2025-41030,0.002270000,0.455390000,0.9064814814814814,2026-06-03,2026-06-03,CVE-2025-41030,,2026-04-15T00:35:42.020
CVE-2025-36133,0.000160000,0.038730000,0.06458333333333334,2026-06-03,2026-06-03,CVE-2025-36133,5.5,2025-12-18T17:49:01.383
CVE-2025-3586,0.005420000,0.680250000,0.9495370370370371,2026-06-03,2026-06-03,CVE-2025-3586,7.2,2025-12-12T20:08:45.127
CVE-2025-33102,0.000270000,0.082180000,0.30185185185185187,2026-06-03,2026-06-03,CVE-2025-33102,7.5,2025-09-03T16:04:24.403
CVE-2025-33099,0.000300000,0.091150000,0.32939814814814816,2026-06-03,2026-06-03,CVE-2025-33099,5.9,2025-09-03T16:04:38.267
CVE-2025-33084,0.000240000,0.072180000,0.24004629629629629,2026-06-03,2026-06-03,CVE-2025-33084,5.9,2025-09-03T16:04:50.150
CVE-2025-33083,0.000360000,0.109990000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-33083,5.4,2025-09-03T16:05:02.183
CVE-2025-33082,0.000360000,0.109990000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-33082,5.4,2025-09-03T16:05:38.653
CVE-2025-2412,0.000740000,0.225270000,0.7224537037037037,2026-06-03,2026-06-03,CVE-2025-2412,8.6,2026-04-15T00:35:42.020
CVE-2025-20708,0.001550000,0.359550000,0.8675925925925926,2026-06-03,2026-06-03,CVE-2025-20708,8.8,2026-02-17T15:16:08.460
CVE-2025-20707,0.000080000,0.007510000,0.005324074074074074,2026-06-03,2026-06-03,CVE-2025-20707,6.7,2025-09-03T16:06:46.333
CVE-2025-20706,0.000080000,0.008470000,0.005324074074074074,2026-06-03,2026-06-03,CVE-2025-20706,7.8,2025-09-03T16:06:51.920
CVE-2025-20705,0.000080000,0.008470000,0.005324074074074074,2026-06-03,2026-06-03,CVE-2025-20705,7.8,2025-09-03T16:07:32.640
CVE-2025-20704,0.001050000,0.280720000,0.8106481481481481,2026-06-03,2026-06-03,CVE-2025-20704,8.0,2026-02-17T15:16:08.287
CVE-2025-20703,0.001890000,0.405220000,0.887962962962963,2026-06-03,2026-06-03,CVE-2025-20703,6.5,2026-02-17T15:16:08.090
CVE-2025-0656,0.001260000,0.314320000,0.8351851851851851,2026-06-03,2026-06-03,CVE-2025-0656,6.1,2025-09-03T16:05:47.800
CVE-2025-0610,0.000360000,0.108830000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-0610,8.6,2026-04-15T00:35:42.020
CVE-2024-28988,0.063120000,0.911230000,0.993287037037037,2026-06-03,2026-06-03,CVE-2024-28988,9.8,2025-11-14T23:32:43.077
CVE-2024-12925,0.000480000,0.151410000,0.5537037037037037,2026-06-03,2026-06-03,CVE-2024-12925,7.3,2026-06-01T13:16:25.590
CVE-2024-12924,0.000470000,0.149110000,0.5303240740740741,2026-06-03,2026-06-03,CVE-2024-12924,6.3,2026-06-01T13:16:25.447
CVE-2024-12914,0.000430000,0.135250000,0.48865740740740743,2026-06-03,2026-06-03,CVE-2024-12914,4.3,2026-06-01T15:16:27.800
CVE-2022-38696,0.002130000,0.437720000,0.9009259259259259,2026-06-03,2026-06-03,CVE-2022-38696,9.8,2026-04-15T00:35:42.020
CVE-2022-38695,0.000270000,0.080630000,0.30185185185185187,2026-06-03,2026-06-03,CVE-2022-38695,7.8,2026-04-15T00:35:42.020
CVE-2022-38694,0.006830000,0.720310000,0.9585648148148148,2026-06-03,2026-06-03,CVE-2022-38694,7.8,2026-04-15T00:35:42.020
CVE-2022-38693,0.002130000,0.437720000,0.9009259259259259,2026-06-03,2026-06-03,CVE-2022-38693,9.8,2026-04-15T00:35:42.020
CVE-2022-38692,0.001910000,0.407990000,0.8891203703703704,2026-06-03,2026-06-03,CVE-2022-38692,9.8,2026-04-15T00:35:42.020
CVE-2022-38691,0.000930000,0.260370000,0.7893518518518519,2026-06-03,2026-06-03,CVE-2022-38691,7.8,2026-04-15T00:35:42.020
CVE-2025-9837,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9837,9.8,2026-04-29T01:00:01.613
CVE-2025-9836,0.000570000,0.181760000,0.6166666666666667,2026-06-03,2026-06-03,CVE-2025-9836,4.3,2026-04-29T01:00:01.613
CVE-2025-9835,0.000680000,0.210130000,0.694675925925926,2026-06-03,2026-06-03,CVE-2025-9835,4.3,2026-04-29T01:00:01.613
CVE-2025-9834,0.000510000,0.162990000,0.5770833333333333,2026-06-03,2026-06-03,CVE-2025-9834,5.4,2026-04-29T01:00:01.613
CVE-2025-9833,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9833,9.8,2026-04-29T01:00:01.613
CVE-2025-9832,0.000870000,0.249810000,0.7708333333333334,2026-06-03,2026-06-03,CVE-2025-9832,9.8,2026-04-29T01:00:01.613
CVE-2025-9831,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9831,9.8,2026-04-29T01:00:01.613
CVE-2025-9830,0.000660000,0.207050000,0.6784722222222223,2026-06-03,2026-06-03,CVE-2025-9830,9.8,2026-04-29T01:00:01.613
CVE-2025-9829,0.000870000,0.249420000,0.7708333333333334,2026-06-03,2026-06-03,CVE-2025-9829,9.8,2026-04-29T01:00:01.613
CVE-2025-9828,0.001340000,0.329160000,0.8472222222222222,2026-06-03,2026-06-03,CVE-2025-9828,5.9,2026-04-29T01:00:01.613
CVE-2025-9784,0.022340000,0.848360000,0.9819444444444444,2026-06-03,2026-06-03,CVE-2025-9784,7.5,2026-03-18T16:16:24.440
CVE-2025-9696,0.000240000,0.069270000,0.24004629629629629,2026-06-03,2026-06-03,CVE-2025-9696,,2026-04-15T00:35:42.020
CVE-2025-9573,0.003070000,0.542260000,0.9224537037037037,2026-06-03,2026-06-03,CVE-2025-9573,,2026-04-15T00:35:42.020
CVE-2025-9330,0.000210000,0.058990000,0.1814814814814815,2026-06-03,2026-06-03,CVE-2025-9330,7.8,2025-09-08T13:52:46.100
CVE-2025-9329,0.000930000,0.260020000,0.7893518518518519,2026-06-03,2026-06-03,CVE-2025-9329,7.8,2025-09-08T13:51:41.663
CVE-2025-9328,0.000930000,0.260020000,0.7893518518518519,2026-06-03,2026-06-03,CVE-2025-9328,7.8,2025-09-08T13:52:41.887
CVE-2025-9327,0.000420000,0.132590000,0.47337962962962965,2026-06-03,2026-06-03,CVE-2025-9327,5.5,2025-09-08T13:51:51.967
CVE-2025-9326,0.000930000,0.260020000,0.7893518518518519,2026-06-03,2026-06-03,CVE-2025-9326,7.8,2025-09-08T13:52:16.540
CVE-2025-9325,0.000420000,0.132590000,0.47337962962962965,2026-06-03,2026-06-03,CVE-2025-9325,5.5,2025-09-08T13:52:37.100
CVE-2025-9324,0.000420000,0.132590000,0.47337962962962965,2026-06-03,2026-06-03,CVE-2025-9324,5.5,2025-09-08T13:52:30.743
CVE-2025-9323,0.000420000,0.132590000,0.47337962962962965,2026-06-03,2026-06-03,CVE-2025-9323,5.5,2025-09-08T13:51:34.297
CVE-2025-9276,0.002880000,0.524850000,0.9201388888888888,2026-06-03,2026-06-03,CVE-2025-9276,9.8,2026-01-30T20:27:48.443
CVE-2025-9275,0.000680000,0.212200000,0.694675925925926,2026-06-03,2026-06-03,CVE-2025-9275,7.8,2025-09-15T14:43:03.917
CVE-2025-9274,0.000680000,0.212200000,0.694675925925926,2026-06-03,2026-06-03,CVE-2025-9274,7.8,2025-09-15T14:43:01.750
CVE-2025-9273,0.000830000,0.241690000,0.7597222222222222,2026-06-03,2026-06-03,CVE-2025-9273,4.3,2026-01-27T16:11:55.110
CVE-2025-9189,0.000360000,0.109280000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-9189,7.8,2025-10-09T19:52:55.733
CVE-2025-9188,0.008270000,0.748500000,0.9634259259259259,2026-06-03,2026-06-03,CVE-2025-9188,7.8,2025-10-09T19:53:26.143
CVE-2025-8614,0.000220000,0.064790000,0.2127314814814815,2026-06-03,2026-06-03,CVE-2025-8614,7.8,2025-09-10T14:36:09.027
CVE-2025-8613,0.007750000,0.739510000,0.961574074074074,2026-06-03,2026-06-03,CVE-2025-8613,7.2,2026-04-15T00:35:42.020
CVE-2025-8302,0.000220000,0.062750000,0.2127314814814815,2026-06-03,2026-06-03,CVE-2025-8302,8.8,2025-09-10T15:00:15.943
CVE-2025-8301,0.000220000,0.062750000,0.2127314814814815,2026-06-03,2026-06-03,CVE-2025-8301,7.8,2025-09-10T15:00:04.563
CVE-2025-8300,0.000220000,0.062750000,0.2127314814814815,2026-06-03,2026-06-03,CVE-2025-8300,8.8,2025-09-10T15:00:11.357
CVE-2025-8299,0.000220000,0.062750000,0.2127314814814815,2026-06-03,2026-06-03,CVE-2025-8299,8.8,2025-09-10T14:59:58.543
CVE-2025-8298,0.000190000,0.054150000,0.14652777777777778,2026-06-03,2026-06-03,CVE-2025-8298,3.8,2025-09-10T15:00:07.030
CVE-2025-7976,0.004910000,0.659180000,0.9465277777777777,2026-06-03,2026-06-03,CVE-2025-7976,7.8,2025-09-24T20:43:08.907
CVE-2025-7975,0.003330000,0.563820000,0.9256944444444445,2026-06-03,2026-06-03,CVE-2025-7975,7.8,2025-09-24T20:42:21.560
CVE-2025-7974,0.000730000,0.221740000,0.719212962962963,2026-06-03,2026-06-03,CVE-2025-7974,7.5,2026-01-27T18:39:15.560
CVE-2025-6685,0.003220000,0.555100000,0.9238425925925926,2026-06-03,2026-06-03,CVE-2025-6685,8.8,2026-02-26T23:10:50.133
CVE-2025-6519,0.000880000,0.251420000,0.7756944444444445,2026-06-03,2026-06-03,CVE-2025-6519,9.8,2025-10-10T14:18:29.190
CVE-2025-57778,0.000360000,0.109280000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-57778,7.8,2025-10-09T19:53:55.477
CVE-2025-57777,0.000360000,0.109280000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-57777,7.8,2025-10-09T19:54:18.407
CVE-2025-57776,0.000360000,0.109280000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-57776,7.8,2025-10-09T19:54:39.950
CVE-2025-57775,0.000360000,0.109280000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-57775,7.8,2025-10-09T19:55:02.193
CVE-2025-57774,0.000360000,0.109280000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-57774,7.8,2025-10-09T19:33:54.973
CVE-2025-57616,0.001520000,0.355960000,0.8643518518518518,2026-06-03,2026-06-03,CVE-2025-57616,7.5,2025-09-10T18:25:12.660
CVE-2025-57615,0.001530000,0.356650000,0.8645833333333334,2026-06-03,2026-06-03,CVE-2025-57615,7.5,2025-09-10T18:31:27.533
CVE-2025-57614,0.003540000,0.579710000,0.930324074074074,2026-06-03,2026-06-03,CVE-2025-57614,7.5,2025-09-10T18:31:47.433
CVE-2025-57613,0.001530000,0.356650000,0.8645833333333334,2026-06-03,2026-06-03,CVE-2025-57613,7.5,2025-09-10T18:33:24.547
CVE-2025-57612,0.001530000,0.356650000,0.8645833333333334,2026-06-03,2026-06-03,CVE-2025-57612,7.5,2025-09-10T18:35:48.720
CVE-2025-57611,0.001120000,0.293840000,0.8182870370370371,2026-06-03,2026-06-03,CVE-2025-57611,5.3,2025-09-10T18:36:58.663
CVE-2025-57140,0.000890000,0.253610000,0.7787037037037037,2026-06-03,2026-06-03,CVE-2025-57140,9.8,2025-09-04T17:46:32.590
CVE-2025-5662,0.028400000,0.864620000,0.9861111111111112,2026-06-03,2026-06-03,CVE-2025-5662,9.8,2026-04-15T00:35:42.020
CVE-2025-56254,0.000520000,0.165780000,0.5837962962962963,2026-06-03,2026-06-03,CVE-2025-56254,4.3,2025-09-04T17:02:44.477
CVE-2025-55824,0.000790000,0.234240000,0.7439814814814815,2026-06-03,2026-06-03,CVE-2025-55824,6.5,2025-09-05T18:06:02.743
CVE-2025-55476,0.000480000,0.153450000,0.5537037037037037,2026-06-03,2026-06-03,CVE-2025-55476,6.5,2025-09-05T18:10:09.907
CVE-2025-55474,0.000590000,0.185440000,0.6337962962962963,2026-06-03,2026-06-03,CVE-2025-55474,6.1,2025-09-05T18:01:33.103
CVE-2025-55473,0.000420000,0.131540000,0.47337962962962965,2026-06-03,2026-06-03,CVE-2025-55473,6.1,2026-04-15T00:35:42.020
CVE-2025-55472,0.000670000,0.208910000,0.6888888888888889,2026-06-03,2026-06-03,CVE-2025-55472,6.5,2025-09-11T21:19:43.863
CVE-2025-55373,0.001450000,0.345290000,0.8569444444444444,2026-06-03,2026-06-03,CVE-2025-55373,5.3,2025-09-11T21:19:36.443
CVE-2025-55372,0.001930000,0.410870000,0.8898148148148148,2026-06-03,2026-06-03,CVE-2025-55372,5.3,2025-09-11T21:17:29.997
CVE-2025-54599,0.000940000,0.262030000,0.7916666666666666,2026-06-03,2026-06-03,CVE-2025-54599,7.5,2025-09-10T18:48:37.770
CVE-2025-52551,0.000820000,0.240390000,0.7564814814814815,2026-06-03,2026-06-03,CVE-2025-52551,,2026-04-15T00:35:42.020
CVE-2025-52550,0.000630000,0.199020000,0.6613425925925925,2026-06-03,2026-06-03,CVE-2025-52550,7.2,2025-10-01T18:20:33.640
CVE-2025-52549,0.000930000,0.260050000,0.7893518518518519,2026-06-03,2026-06-03,CVE-2025-52549,9.8,2025-10-01T18:23:48.017
CVE-2025-52548,0.000530000,0.169480000,0.5893518518518519,2026-06-03,2026-06-03,CVE-2025-52548,4.9,2025-10-01T18:25:16.733
CVE-2025-52547,0.001230000,0.310140000,0.8337962962962963,2026-06-03,2026-06-03,CVE-2025-52547,7.5,2025-10-01T18:25:49.187
CVE-2025-52546,0.002250000,0.452210000,0.905787037037037,2026-06-03,2026-06-03,CVE-2025-52546,6.1,2025-10-01T18:26:57.600
CVE-2025-52545,0.000720000,0.220580000,0.7171296296296297,2026-06-03,2026-06-03,CVE-2025-52545,7.5,2025-10-01T18:27:05.687
CVE-2025-52544,0.003080000,0.542480000,0.9226851851851852,2026-06-03,2026-06-03,CVE-2025-52544,7.5,2025-10-01T18:27:30.030
CVE-2025-52543,0.000540000,0.172850000,0.5962962962962963,2026-06-03,2026-06-03,CVE-2025-52543,7.5,2025-10-01T18:27:55.450
CVE-2025-51966,0.000590000,0.186970000,0.6337962962962963,2026-06-03,2026-06-03,CVE-2025-51966,6.1,2025-09-05T18:26:30.580
CVE-2025-50757,0.038760000,0.884460000,0.9888888888888889,2026-06-03,2026-06-03,CVE-2025-50757,6.5,2025-09-04T17:47:15.087
CVE-2025-50755,0.038760000,0.884460000,0.9888888888888889,2026-06-03,2026-06-03,CVE-2025-50755,6.5,2025-09-04T17:47:08.720
CVE-2025-50565,0.000610000,0.193240000,0.6509259259259259,2026-06-03,2026-06-03,CVE-2025-50565,6.5,2025-09-05T18:51:43.197
CVE-2025-46810,0.000420000,0.131520000,0.47337962962962965,2026-06-03,2026-06-03,CVE-2025-46810,,2026-04-15T00:35:42.020
CVE-2025-46047,0.000360000,0.109080000,0.4152777777777778,2026-06-03,2026-06-03,CVE-2025-46047,6.5,2025-09-04T17:46:45.237
CVE-2025-43726,0.000150000,0.033470000,0.05925925925925926,2026-06-03,2026-06-03,CVE-2025-43726,7.8,2025-11-04T15:37:09.027
CVE-2025-41031,0.002270000,0.455390000,0.9064814814814814,2026-06-03,2026-06-03,CVE-2025-41031,,2026-04-15T00:35:42.020
CVE-2025-36162,0.000560000,0.177210000,0.6108796296296296,2026-06-03,2026-06-03,CVE-2025-36162,4.3,2025-12-18T17:51:13.233
CVE-2025-32100,0.000750000,0.226800000,0.7263888888888889,2026-06-03,2026-06-03,CVE-2025-32100,6.5,2025-09-05T19:09:42.710
CVE-2025-32098,0.000640000,0.201510000,0.6682870370370371,2026-06-03,2026-06-03,CVE-2025-32098,5.3,2025-09-05T19:33:29.087
CVE-2025-2414,0.000740000,0.225270000,0.7224537037037037,2026-06-03,2026-06-03,CVE-2025-2414,8.6,2026-04-15T00:35:42.020
CVE-2025-2413,0.000740000,0.225270000,0.7224537037037037,2026-06-03,2026-06-03,CVE-2025-2413,8.6,2026-04-15T00:35:42.020
CVE-2025-22418,0.000840000,0.243990000,0.7631944444444444,2026-06-03,2026-06-03,CVE-2025-22418,7.8,2025-09-04T16:39:53.440
CVE-2025-22417,0.000070000,0.005190000,0.0032407407407407406,2026-06-03,2026-06-03,CVE-2025-22417,7.3,2025-09-04T16:39:57.460
CVE-2025-22416,0.000760000,0.228260000,0.7354166666666667,2026-06-03,2026-06-03,CVE-2025-22416,7.8,2025-09-04T16:40:02.630
CVE-2025-0670,0.000620000,0.196320000,0.6569444444444444,2026-06-03,2026-06-03,CVE-2025-0670,4.7,2026-04-15T00:35:42.020
CVE-2025-0640,0.000620000,0.196320000,0.6569444444444444,2026-06-03,2026-06-03,CVE-2025-0640,4.7,2026-04-15T00:35:42.020
